F-volt,V-volt,P-volt,Object,Object Name
4.740957967,5,5,S,TPU
0,3.582600196,4.462365591,S,TPU
0,3.509286413,4.120234604,S,TPU
0,3.768328446,3.34799609,S,TPU
4.740957967,4.433040078,4.985337243,S,TPU
4.760508309,4.574780059,4.995112414,S,TPU
4.760508309,4.648093842,4.995112414,S,TPU
0,3.856304985,3.450635386,S,TPU
0,3.753665689,3.523949169,S,TPU
0,3.680351906,3.274682307,S,TPU
4.731182796,4.35483871,4.990224829,S,TPU
4.775171065,4.49657869,5,S,TPU
4.77028348,4.579667644,4.990224829,S,TPU
4.775171065,4.667644184,4.990224829,S,TPU
4.77028348,4.721407625,4.995112414,S,TPU
4.77028348,4.736070381,4.990224829,S,TPU
4.77028348,4.799608993,4.995112414,S,TPU
4.77028348,4.824046921,4.995112414,S,TPU
4.77028348,4.897360704,4.995112414,S,TPU
4.77028348,4.951124145,4.995112414,S,TPU
4.775171065,4.95601173,4.990224829,S,TPU
4.77028348,5,4.990224829,S,TPU
4.775171065,5,4.995112414,S,TPU
0.004887586,4.154447703,4.144672532,S,TPU
0,4.061583578,4.369501466,S,TPU
0,4.002932551,4.286412512,S,TPU
0,3.968719453,3.890518084,S,TPU
0,3.998044966,3.89540567,S,TPU
0,4.032258065,3.739002933,S,TPU
0,4.046920821,3.748778104,S,TPU
0,4.105571848,3.773216031,S,TPU
3.734115347,5,3.651026393,S,TPU
4.77028348,5,4.995112414,S,TPU
4.775171065,5,4.990224829,S,TPU
4.780058651,5,4.995112414,S,TPU
4.780058651,5,4.995112414,S,TPU
4.780058651,5,4.995112414,S,TPU
4.780058651,5,4.995112414,S,TPU
4.775171065,5,4.990224829,S,TPU
4.780058651,5,4.995112414,S,TPU
4.780058651,5,4.990224829,S,TPU
0.420332356,3.826979472,3.460410557,S,TPU
0,3.890518084,3.235581623,S,TPU
0,3.870967742,3.255131965,S,TPU
2.922776149,4.203323558,4.261974585,S,TPU
4.784946237,4.853372434,4.995112414,S,TPU
4.794721408,4.907135875,4.995112414,S,TPU
4.794721408,4.946236559,4.990224829,S,TPU
4.794721408,4.975562072,4.995112414,S,TPU
4.794721408,5,4.995112414,S,TPU
4.794721408,5,4.995112414,S,TPU
4.784946237,5,4.985337243,S,TPU
4.794721408,5,4.995112414,S,TPU
4.789833822,5,4.985337243,S,TPU
4.789833822,5,4.990224829,S,TPU
4.794721408,5,4.995112414,S,TPU
0.058651026,3.978494624,4.281524927,S,TPU
0,3.978494624,4.169110459,S,TPU
0,3.900293255,4.022482893,S,TPU
0,3.880742913,3.802541544,S,TPU
4.750733138,4.828934506,4.995112414,S,TPU
4.799608993,4.965786901,4.995112414,S,TPU
4.804496579,5,4.995112414,S,TPU
4.804496579,5,4.995112414,S,TPU
4.799608993,4.995112414,4.990224829,S,TPU
4.799608993,5,4.995112414,S,TPU
4.804496579,5,4.995112414,S,TPU
4.799608993,5,4.995112414,S,TPU
4.799608993,5,4.995112414,S,TPU
4.804496579,5,4.995112414,S,TPU
0.581622678,4.149560117,4.154447703,S,TPU
0.083088954,4.115347019,4.296187683,S,TPU
0,4.03714565,4.393939394,S,TPU
0.166177908,4.051808407,3.782991202,S,TPU
0,3.924731183,3.690127077,S,TPU
0,3.924731183,3.62170088,S,TPU
0,4.012707722,3.866080156,S,TPU
0,3.973607038,3.900293255,S,TPU
3.607038123,4.521016618,3.831867058,S,TPU
4.711632454,5,4.740957967,S,TPU
4.731182796,5,4.828934506,S,TPU
4.72629521,5,4.848484848,S,TPU
4.731182796,5,4.853372434,S,TPU
4.731182796,5,4.853372434,S,TPU
4.736070381,5,4.848484848,S,TPU
4.731182796,5,4.828934506,S,TPU
4.736070381,5,4.77028348,S,TPU
4.736070381,5,4.750733138,S,TPU
0,3.53372434,3.924731183,S,TPU
0,3.269794721,3.592375367,S,TPU
3.0742913,4.144672532,2.771260997,S,TPU
4.701857283,4.49657869,4.633431085,S,TPU
4.721407625,4.623655914,4.638318671,S,TPU
4.72629521,4.652981427,4.633431085,S,TPU
4.72629521,4.696969697,4.623655914,S,TPU
4.72629521,4.672531769,4.623655914,S,TPU
4.731182796,4.731182796,4.613880743,S,TPU
4.72629521,4.72629521,4.613880743,S,TPU
4.721407625,4.736070381,4.613880743,S,TPU
0,3.826979472,4.017595308,S,TPU
0,3.245356794,3.607038123,S,TPU
4.198435973,3.479960899,4.198435973,S,TPU
4.745845552,4.252199413,4.882697947,S,TPU
4.750733138,4.291300098,4.960899316,S,TPU
0,3.176930596,3.426197458,S,TPU
0,3.020527859,3.176930596,S,TPU
0,2.952101662,3.137829912,S,TPU
0,2.854349951,3.201368524,S,TPU
0,2.854349951,3.186705767,S,TPU
0,2.829912023,2.761485826,S,TPU
0,2.810361681,3.123167155,S,TPU
0.909090909,4.051808407,2.746823069,S,TPU
4.85826002,5,4.995112414,S,TPU
4.863147605,5,4.995112414,S,TPU
4.863147605,5,4.995112414,S,TPU
4.863147605,5,4.995112414,S,TPU
4.868035191,4.995112414,4.995112414,S,TPU
4.85826002,4.970674487,4.990224829,S,TPU
4.868035191,4.960899316,4.995112414,S,TPU
4.868035191,4.951124145,5,S,TPU
4.868035191,4.95601173,4.995112414,S,TPU
4.863147605,4.926686217,5,S,TPU
4.868035191,4.926686217,4.995112414,S,TPU
0,1.412512219,3.26001955,S,TPU
0,1.373411535,3.655913978,S,TPU
0,1.260997067,2.541544477,S,TPU
0,1.143695015,2.590420332,S,TPU
4.828934506,4.232649071,4.995112414,S,TPU
4.868035191,4.643206256,5,S,TPU
0,1.089931574,3.044965787,S,TPU
0,1.114369501,2.233626588,S,TPU
4.550342131,2.981427175,4.672531769,S,TPU
4.745845552,3.861192571,4.995112414,S,TPU
4.760508309,3.817204301,4.995112414,S,TPU
4.760508309,3.792766373,4.995112414,S,TPU
4.760508309,3.768328446,5,S,TPU
4.760508309,3.699902248,4.995112414,S,TPU
0.586510264,1.202346041,3.284457478,S,TPU
